obj_plate_obj_ID,obj_plate,obj_plate_roman,obj_plate_num,obj_geo_B-U-S,obj_block,obj_house,obj_house_roman,obj_room,obj_geo_B-U-S_2,obj_block2,obj_house2_roman,obj_house2,obj_room2,obj_geo_STRT-S,obj_street_abbr,obj_street,obj_st_num_2dig,obj_st_num,obj_level_ft,obj_time_cat,obj_admin_blockorigtext,obj_admin_room2origtext,obj_admin_blockadj,obj_admin_blocksub,obj_admin_roomadj,obj_admin_datanotes,obj_source_cat,obj_category,addl_type,addl_description,addl_dimension,bead_Len_or_Ht_in,bead_width_in,bead_Thickness_in,bead_Diameter_in,bead_Pottery,bead_Shell,bead_Falence,bead_Vltreous_paste,bead_Paste,bead_Steatite,bead_Gold,bead_Silver,bead_Copper_or_Bronze,bead_Carnelian,bead_Lapls_lazuli,bead_Jasper,bead_Quartz,bead_Green_felspar,bead_Onyx,bead_Agate,bead_Haematte,bead_Limestone,bead_Serpentine,bead_Breccia,bead_Turquoise,metl_type,metl_copper,metl_bronze,metl_length_in,metl_width_in,metl_thickness_of_tang_in,metl_thickness_of_blade_in,metl_height_in,metl_diameter_in,ptip_thickness_in,ptip_width_in,ptip_length_in,ptip_slips_lt_red,ptip_slips_dark_red,ptip_slips_cream_or_white,ptip_slips_green,ptip_slips_pink,ptip_degrainssants_sand,ptip_degrainssants_mica,ptip_degrainssants_lime,ptip_degrainssants_dirt,ptip_paints_black,ptip_paints_red,ptip_paints_green,ptip_paints_yellow,ptip_paints_white,ptip_width_and_length_orig,ptup_field_No,ptup_slips_lt_red,ptup_slips_dark_red,ptup_slips_cream_or_white,ptup_slips_green,ptup_slips_pink,ptup_degrainssants_sand,ptup_degrainssants_mica,ptup_degrainssants_lime,ptup_degrainssants_dirt,ptup_paints_black,ptup_paints_red,ptup_paints_green,ptup_paints_yellow,ptup_paints_white,ptup_height,ptup_length,ptup_breadth,ptup_thickness,ptpb_type,ptpb_field_No,ptpb_pastes_lt_red,ptpb_pastes_pink,ptpb_pastes_grey,ptpb_pastes_drab,ptpb_slips_crown_or_white,ptpb_slips_red,ptpb_slips_brown_or_purple,ptpb_slips_black,ptpb_slips_pink,ptpb_degrainssants_sand,ptpb_degrainssants_mica,ptpb_degrainssants_lime,ptpb_degrainssants_dirt,ptpb_paints_black,ptpb_paints_purple_black,ptpb_paints_red,ptpb_paints_white,ptpb_trimming,seal_type,seal_material,seal_dimensions_L_in,seal_dimensions_W_in,seal_dimensions_T_in,seal_dimensions_in_orig
069-022-X,069,LXIX,22,07-X-08-28-X,7,08,VIII,28,,,,,,,,,,,-10.7,Intermediate I,7,,07,,28,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,6,4.68,1,,,,,,,1,,1,,,,,6.0*4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-001-X,070,LXX,1,03-X-00-00-X,3,00,,,05-X-00-00-X,5,,,,,,,,,-21,Early Periods,3 & 5,,03,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,1.35,1.42,,,,,,,,,,,,,,,1.35*1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-002-X,070,LXX,2,10-X-01-04-X,10,01,I,4,,,,,,,,,,,-20.8,Early Periods,10,,10,,04,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,2.08,1.53,,,,,,,,,,,,,,,2.08*1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-003-X,070,LXX,3,01-X-01-00-X,1,01,I,,10-X-00-00-X,10,,,,,,,,,-29.9,Early Periods,1 & 10,,01,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,1.66,1.16,,,,,,,,,,,,,,,1.66*1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-003-A,070,LXX,3A,01-X-01-00-X,1,01,I,,10-X-00-00-X,10,,,,,,,,,-29.9,Early Periods,1 & 10,,01,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-004-X,070,LXX,4,01-X-01-00-X,1,01,I,,10-X-00-00-X,10,,,,,,,,,-23.7,Early Periods,1 & 10,,01,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.37,1.3,,,,,,,,,,,,,,,1.37*1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-025-X,070,LXX,25,07-X-02-90-X,7,02,II,90,,,,,,,,,,,-16.5,Intermediate III,7,,07,,90,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,4.6,3.25,1,,,,,,1,,,,1,,,,4.6*3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-006-X,070,LXX,6,04-X-00-16-X,4,00,,16,,,,,,,,,,,-13.1,Intermediate II,4,,04,,16,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,1,,,,,,1,1,,1,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-007-X,070,LXX,7,01-X-01-18-X,1,01,I,18,,,,,,,,,,,-13.1,Intermediate II,1,,01,,18,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93,,1,,1,,,,,1,,1,,,,,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
089-336-X,089,LXXXIX,336,10-X-03-63-X,10,03,III,63,,,,,,,,,,,-10.8,Intermediate I,10,,10,,63,,Seal_M,Seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Steatites,1.09,0.56,0.35,1.09*0.56*0.35
070-009-X,070,LXX,9,01-X-02-00-X,1,02,II,,10-X-00-00-X,10,,,,,,,,,-32,Early Periods,1 & 10,,01,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2.6,2.58,,,1,,,,1,,,1,1,,1,,2.6*2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-010-X,070,LXX,10,07-X-07-58-X,7,07,VII,58,,,,,,,,,,,-13.3,Intermediate II,7,,07,,58,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,2.42,2,,,1,,,,,,,1,1,,,,2.42*2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-011-X,070,LXX,11,02-X-02-22-X,2,02,II,22,,,,,,,,,,,-20.4,[check data],2,,02,,22,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,3.15,1.7,,,1,,,,1,,,1,1,,,,3.15*1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-033-X,070,LXX,33,07-X-02-90-X,7,02,II,90,,,,,,,,,,,-16.5,Intermediate III,7,,07,,90,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,8.9,4.2,1,,,,,,1,1,,,1,,,,8.9*4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-013-X,070,LXX,13,01-X-08-65-X,1,08,VIII,65,,,,,,,,,,,-16.3,Intermediate III,1,,01,,65,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,3.5,2.52,,,,,1,,1,,,,1,,,,3.5*2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-005-X,070,LXX,5,07-X-08-16-X,7,08,VIII,16,,,,,,,,,,,-19.5,Intermediate III,7,,07,,16,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,3.9,3.5,1,,,,,,1,1,,1,,,,,3.9*3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-015-X,070,LXX,15,04-X-00-14-X,4,00,,14,,,,,,,,,,,-21.8,Early Periods,4,,04,,14,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,4.2,3.43,1,,,,,,1,1,,1,,,,,4.2*3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-016-X,070,LXX,16,01-X-00-00-X,1,00,,,07-X-00-00-X,7,,,,,,,,,-12.3,Intermediate I,1 & 7 ,,01,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,4.7,5,1,,,,,,,1,,1,,,,,4.7*5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-017-X,070,LXX,17,04-X-00-08-X,4,00,,8,,,,,,,,,,,-21.1,Early Periods,4,,04,,08,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3.2,3.4,,1,,,,,1,1,,1,,,,,3.2*3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-018-X,070,LXX,18,01-A-00-58-X,1A,00,,58,,,,,,,,,,,-18.2,Intermediate III,1A,,01,A,58,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,4.3,3.7,1,,,,,,1,,,1,,,,,4.3*3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056-015-X,056,LVI,15,09-X-06-78-X,9,06,VI,78,,,,,,,,,,,-6.7,Late II,9,,09,,78,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,DK. 5652,1,,,,,,,,,,1,,,,,,,,,,,,,
070-019-X,070,LXX,19,01-X-01-00-X,1,01,I,,10-X-00-00-X,10,,,,,,,,,-17.3,Intermediate III,1 & 10,,01,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,4.95,3.7,,1,,,,,1,1,,1,,,,,4.95*3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056-018-X,056,LVI,18,09-X-10-81-X,9,10,X,81,,,,,,,,,,,-6.5,Late II,9,,09,,81,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,DK. 12015,1,,,,,1,,,,,,,1,,,,,,,,,,,
070-020-X,070,LXX,20,01-X-03-64-X,1,03,III,64,,,,,,,,,,,-16.3,Intermediate III,1,,01,,64,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,3.52,4.65,,,1,,,,1,,,1,,,,,3.52*4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-012-X,070,LXX,12,07-X-08-00-X,7,08,VIII,,09-X-00-00-X,9,,,,,,,,,-18.4,Intermediate III,7 & 9 ,,07,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,2.57,1.83,,,,,,,1,,,1,1,,1,,2.57*1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-022-X,070,LXX,22,07-X-01-14-X,7,01,I,14,,,,,,,,,,,-13.6,Intermediate II,7,,07,,14,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2.2,1.96,1,,,,,,1,,,1,,,,,2.2*1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-024-X,070,LXX,24,01-X-08-64-X,1,08,VIII,64,,,,,,,,,,,-16.3,Intermediate III,1,,01,,64,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,4.5,2.95,1,,,,,,1,1,,1,,,,,4.5*2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-026-X,070,LXX,26,01-X-03-00-X,1,03,III,,07-X-00-00-X,7,,,,,,,,,-14.2,Intermediate II,1 & 7,,01,,00,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3.9,2.1,1,,,,,,1,,,1,,,,,3.9*2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056-020-X,056,LVI,20,09-X-01-27-X,9,01,I,27,,,,,,,,,,,-3.5,Late Ib,9,,09,,27,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O,DK. 3795,1,,,,,1,,,,,,1,,,,,,,,,,,,
056-021-X,056,LVI,21,09-X-01-27-X,9,01,I,27,,,,,,,,,,,-5.4,Late II,9,,09,,27,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,DK. 3815,1,,,,,,,,1,,,1,,,,,,,,,,,,
056-023-X,056,LVI,23,09-X-02-11-X,9,02,II,11,,,,,,,,,,,-7.3,Late III,9,,09,,11,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,DK. 3893,1,,,,,1,,,,,1,,,,,,,,,,,,,
070-027-X,070,LXX,27,01-X-01-21-X,1,01,I,21,,,,,,,,,,,-16.6,Intermediate III,1,,01,,21,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,3.5,2.48,,1,,,,,1,,,1,,,,,3.5*2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-028-X,070,LXX,28,07-X-01-14-X,7,01,I,14,,,,,,,,,,,-26.7,Early Periods,7,,07,,14,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,5.3,4.8,1,,,,,,1,1,,1,,,,,5.3*4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-029-X,070,LXX,29,01-X-08-64-X,1,08,VIII,64,,,,,,,,,,,-16.3,Intermediate III,1,,01,,64,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,4.3,4.2,,,,,1,,,,,1,,,,,4.3*4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-030-X,070,LXX,30,07-X-04-49-X,7,04,IV,49,,,,,,,,,,,-14.3,Intermediate II,7,,07,,49,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,5.62,4.8,,1,,,,,1,1,,1,,,,,5.62*4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056-025-X,056,LVI,25,09-X-06-32-X,9,06,VI,32,,,,,,,,,,,-10,Intermediate I,9,,09,,32,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,DK. 7104,1,,,,,1,,,,1,,1,1,,,,,,,,,,,
056-027-X,056,LVI,27,09-X-06-78-X,9,06,VI,78,,,,,,,,,,,-9.8,Late III,9,,09,,78,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,DK. 5435,1,,,,1,,,,,,,,,1,,1,,,,,,,,
070-023-X,070,LXX,23,10-X-04-85-X,10,04,IV,85,,,,,,,,,,,-19.4,Intermediate III,10,,10,,85,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3.3,2.23,1,,,,,,1,1,,1,,,,,3.3*2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-035-X,070,LXX,35,07-X-04-49-X,7,04,IV,49,,,,,,,,,,,-12.3,Intermediate I,7,,07,,49,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6,5.7,1,,,,,,1,,,1,,,,,6.0*5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-036-X,070,LXX,36,07-X-04-49-X,7,04,IV,49,,,,,,,,,,,-12.3,Intermediate I,7,,07,,49,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,5.3,3.93,1,,,,,,1,,,1,,,,,5.3*3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-037-X,070,LXX,37,01-X-08-63-X,1,08,VIII,63,,,,,,,,,,,-17.9,Intermediate III,1,,01,,63,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,9.8,,1,,,,,,1,1,,1,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056-030-X,056,LVI,30,09-X-04-07-X,9,04,IV,7,,,,,,,,,,,-6.4,Late II,9,,09,,07,check Type,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,DK. 3429,1,,,,1,1,,,,1,,,,,,,,,,,,,,
070-040-X,070,LXX,40,01-X-01-21-X,1,01,I,21,,,,,,,,,,,-16.3,Intermediate III,1,,01,,21,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,2.9,2.35,,,1,,,,,,,1,,,,,2.9*2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070-041-X,070,LXX,41,01-X-01-21-X,1,01,I,21,,,,,,,,,,,-16.3,Intermediate III,1,,01,,21,,Pottery_Incised_Painted_M,Pottery - Incised and Painted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3.8,3.2,,,,,1,,1,,,,1,,,,3.8*3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056-046-X,056,LVI,46,09-X-08-15-X,9,08,VIII,15,,,,,,,,,,,-4.7,Late Ib,9,,09,,15,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,DK. 3434,1,,,,1,,,,,1,1,1,,,,,,,,,,,,
055-002-X,055,LV,2,01-A-08-08-X,1A,08,VIII,8,,,,,,,,,,,-10.5,Intermediate I,1A,,01,A,08,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,1,,,,,1,,,,,,1,,,,,,,,,,,,
056-049-X,056,LVI,49,09-X-02-11-X,9,02,II,11,,,,,,,,,,,-7.3,Late III,9,,09,,11,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,DK. 3933,1,,,,1,,,,,,1,1,,,,,,,,,,,,
055-004-X,055,LV,4,01-X-01-18-X,1,01,I,18,,,,,,,,,,,-5.5,Late II,1,,01,,18,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,DK. 4401,1,,,,,1,,,,,1,1,,,,,,,,,,,,
055-005-X,055,LV,5,01-X-06-53-X,1,06,VI,53,,,,,,,,,,,-11.6,Intermediate I,1,,01,,53,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,DK. 5480,1,,,,1,,,,,,,1,,,,,,,,,,,,
055-006-X,055,LV,6,08-X-02-17-X,8,02,II,17,,,,,,,,,,,-7.3,Late III,8,,08,,17,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,1,,,,1,,,,,,1,1,,,,,,,,,,,,
055-007-X,055,LV,7,07-X-01-09-X,7,01,I,9,,,,,,,,,,,-5.8,Late II,7,,07,,09,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,DK. 3640,,,1,,,,,,,,,,,,,,,,,,,,,
055-008-X,055,LV,8,19-X-00-06-X,19,00,,6,,,,,,,,,,,-6.8,Late II,19,,19,,06,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,1,,,,,1,,,,,,,,,,,,,,,,,,
055-009-X,055,LV,9,21-X-04-29-X,21,04,IV,29,,,,,,,,,,,-8.8,Late III,21,,21,,29,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,1,,,,,,,,,,,,,,,,,,,,,,,
056-050-X,056,LVI,50,09-X-04-07-X,9,04,IV,7,,,,,,,,,,,-6.4,Late II,9,,09,,07,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,DK. 3430,1,,,,,,,,,,1,1,1,,,,,,,,,,,
055-011-X,055,LV,11,08-X-03-25-X,8,03,III,25,,,,,,,,,,,-3.3,Late Ib,8,,08,,25,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,1,,,,,,,,,,,,,,,,,,,,,
055-012-X,055,LV,12,07-X-01-19-X,7,01,I,19,,,,,,,,,,,-9.9,Intermediate I,7,,07,,19,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,DK. 4841,1,,,,1,,,,,,,1,,,,,,,,,,,,
055-013-X,055,LV,13,08-X-03-30-X,8,03,III,30,,,,,,,,,,,-4.7,Late Ib,8,,08,,30,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,
056-052-X,056,LVI,52,09-X-09-68-X,9,09,IX,68,,,,,,,,,,,-9.7,Late III,9,,09,,68,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,DK. 12623,1,,,,1,,,,,1,1,1,,,,,,,,,,,,
055-015-X,055,LV,15,12-X-06-96-X,12,06,VI,96,,,,,,,,,,,-9.4,Late III,12,,12,,96,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,1,,,,,,,,,,1,,,,,,,,,,,,,
055-016-X,055,LV,16,04-X-00-10-X,4,00,,10,,,,,,,,,,,-6,Late II,4,,04,,10,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,DK. 3372,1,,,,,,,,,,1,1,,,,,,,,,,,,
055-017-X,055,LV,17,01-X-03-16-X,1,03,III,16,,,,,,,,,,,-10.8,Intermediate I,1,,01,,16,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,DK. 4465,1,,,,,,,,,,,1,,,,,,,,,,,,
