Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,x,y,Class_new,Path,,,,,,,,,,,,
124-022-X,9,7,36,-5.8,Late II,Metal,,,Artefacts,Craft,68.13684339292682,27.32681827002492,Making / Craft / Food,,,,,,,,,,,,,
124-023-X,7,3,52,-6.6,Late II,Metal,,,Artefacts,Craft,68.13738268,27.32681575,Making / Craft / Food,,,,,,,,,,,,,
124-028-X,10,2,26,-8.9,Late III,Metal,,,Artefacts,Craft,68.13696757020749,27.326793023227424,Making / Craft / Food,,,,,,,,,,,,,
124-029-X,10,4,,-6.8,Late II,Metal,,,Artefacts,Craft,68.13657194616044,27.32668986116248,Making / Craft / Food,,,,,,,,,,,,,
124-031-X,9,7,51,-10.5,Intermediate I,Metal,,,Artefacts,Craft,68.13684339292682,27.32681827002492,Making / Craft / Food,,,,,,,,,,,,,
125-035-X,7,1,7,-9.4,Late III,Metal,,,Artefacts,Craft,68.13715852,27.32673193853581,Making / Craft / Food,,,,,,,,,,,,,
125-039-X,9,8,16,-6.4,Late II,Metal,,,Artefacts,Craft,68.13686443,27.32711984250432,Making / Craft / Food,,,,,,,,,,,,,
125-044-X,7,0,,-8.5,Late III,Metal,,,Artefacts,Craft,68.1373688,27.32672573,Making / Craft / Food,,,,,,,,,,,,,
127-003-X,7,4,49,-17.4,Intermediate III,Metal,,,Artefacts,Craft,68.13749372,27.32680897,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_4/Room_49/127-003-x.png,,,,,,,,,,,,
127-004-X,7,1,,-15,Intermediate II,Metal,,,Artefacts,Craft,68.13715852,27.32673193853581,Making / Craft / Food,,,,,,,,,,,,,
127-005-X,7,5,66,-17,Intermediate III,Metal,,,Artefacts,Craft,68.13748123,27.32672203,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_66/127-005-x.png,,,,,,,,,,,,
127-007-X,9,6,,-17.7,Intermediate III,Metal,,,Artefacts,Craft,68.13691437157924,27.326887650571138,Making / Craft / Food,,,,,,,,,,,,,
127-009-X,7,9,,-17,Intermediate III,Metal,,,Artefacts,Craft,68.13711358892812,27.32680866020456,Making / Craft / Food,,,,,,,,,,,,,
127-011-X,10,0,29,-22.1,Early Periods,Metal,,,Artefacts,Craft,68.13681853195092,27.326713129436506,Making / Craft / Food,,,,,,,,,,,,,
127-013-X,7,3,48,-14.5,Intermediate II,Metal,,,Artefacts,Craft,68.13738268,27.32681575,Making / Craft / Food,,,,,,,,,,,,,
128-006-X,10,1,5,-18.4,Intermediate III,Metal,,,Artefacts,Craft,68.13695734039524,27.326673394270657,Making / Craft / Food,,,,,,,,,,,,,
128-018-X,9,8,16,-19.8,Intermediate III,Metal,,,Artefacts,Craft,68.13686443,27.32711984250432,Making / Craft / Food,,,,,,,,,,,,,
128-021-X,7,1,3,-22.3,Early Periods,Metal,,,Artefacts,Craft,68.13715852,27.32673193853581,Making / Craft / Food,,,,,,,,,,,,,
129-002-X,7,4,47,-17.3,Intermediate III,Metal,,,Artefacts,Craft,68.13749372,27.32680897,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_4/Room_47/129-002-x.png,,,,,,,,,,,,
129-007-X,4,0,8,-19.4,Intermediate III,Metal,,,Artefacts,Craft,68.13748153678563,27.32657154220549,Making / Craft / Food,,,,,,,,,,,,,
129-010-X,7,3,41,-12.1,Intermediate I,Metal,,,Artefacts,Craft,68.13738268,27.32681575,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_41/129-010-x.png,,,,,,,,,,,,
130-007-X,7,4,70,-12.1,Intermediate I,Metal,,,Artefacts,Craft,68.13749372,27.32680897,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_4/Room_70/130-007-x.png,,,,,,,,,,,,
130-011-X,9,6,,-16.3,Intermediate III,Metal,,,Artefacts,Craft,68.13691437157924,27.326887650571138,Making / Craft / Food,,,,,,,,,,,,,
130-013-X,4,0,16,-21.2,Early Periods,Metal,,,Artefacts,Craft,68.13748153678563,27.32657154220549,Making / Craft / Food,,,,,,,,,,,,,
130-014-X,7,2,88,-18.4,Intermediate III,Metal,,,Artefacts,Craft,68.13726856032412,27.32683601680181,Making / Craft / Food,,,,,,,,,,,,,
130-016-X,10,4,,-12.1,Intermediate I,Metal,,,Artefacts,Craft,68.13657194616044,27.32668986116248,Making / Craft / Food,,,,,,,,,,,,,
130-018-X,7,8,28,-14.6,Intermediate II,Metal,,,Artefacts,Craft,68.13728907,27.326731644637857,Making / Craft / Food,,,,,,,,,,,,,
130-019-X,7,9,29,-19.5,Intermediate III,Metal,,,Artefacts,Craft,68.13711358892812,27.32680866020456,Making / Craft / Food,,,,,,,,,,,,,
130-020-X,4,0,15,-20.2,Intermediate III,Metal,,,Artefacts,Craft,68.13748153678563,27.32657154220549,Making / Craft / Food,,,,,,,,,,,,,
130-021-X,7,5,78,-13.4,Intermediate II,Metal,,,Artefacts,Craft,68.13748123,27.32672203,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_78/130-021-x.png,,,,,,,,,,,,
130-024-X,7,5,64,-19.3,Intermediate III,Metal,,,Artefacts,Craft,68.13748123,27.32672203,Making / Craft / Food,,,,,,,,,,,,,
130-026-X,7,4,72,-16.5,Intermediate III,Metal,,,Artefacts,Craft,68.13749372,27.32680897,Making / Craft / Food,,,,,,,,,,,,,
131-006-X,10,1,4,-22.3,Early Periods,Metal,,,Artefacts,Craft,68.13695734039524,27.326673394270657,Making / Craft / Food,,,,,,,,,,,,,
131-007-X,10,4,,-12.1,Intermediate I,Metal,,,Artefacts,Craft,68.13657194616044,27.32668986116248,Making / Craft / Food,,,,,,,,,,,,,
131-009-X,10,0,,-19.7,Intermediate III,Metal,,,Artefacts,Craft,68.13681853195092,27.326713129436506,Making / Craft / Food,,,,,,,,,,,,,
131-011-X,10,1,2,-13.9,Intermediate II,Metal,,,Artefacts,Craft,68.13695734039524,27.326673394270657,Making / Craft / Food,,,,,,,,,,,,,
131-013-X,7,8,28,-14.6,Intermediate II,Metal,,,Artefacts,Craft,68.13728907,27.326731644637857,Making / Craft / Food,,,,,,,,,,,,,
131-015-X,7,5,64,-19.3,Intermediate III,Metal,,,Artefacts,Craft,68.13748123,27.32672203,Making / Craft / Food,,,,,,,,,,,,,
131-018-X,10,0,,-22.1,Early Periods,Metal,,,Artefacts,Craft,68.13681853195092,27.326713129436506,Making / Craft / Food,,,,,,,,,,,,,
131-025-X,10,1,5,-18.4,Intermediate III,Metal,,,Artefacts,Craft,68.13695734039524,27.326673394270657,Making / Craft / Food,,,,,,,,,,,,,
131-033-X,4,0,15,-19,Intermediate III,Metal,,,Artefacts,Craft,68.13748153678563,27.32657154220549,Making / Craft / Food,,,,,,,,,,,,,
132-002-X,9,7,,-20.7,Early Periods,Metal,,,Artefacts,Craft,68.13684339292682,27.32681827002492,Making / Craft / Food,,,,,,,,,,,,,
132-005-X,9,8,,-19.8,Intermediate III,Metal,,,Artefacts,Craft,68.13686443,27.32711984250432,Making / Craft / Food,,,,,,,,,,,,,
132-006-X,7,3,3,-13.5,Intermediate II,Metal,,,Artefacts,Craft,68.13738268,27.32681575,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_3/132-006-x.png,,,,,,,,,,,,
132-007-X,9,6,,-20.4,[check data],Metal,,,Artefacts,Craft,68.13691437157924,27.326887650571138,Making / Craft / Food,,,,,,,,,,,,,
132-009-X,9,6,,-20.4,[check data],Metal,,,Artefacts,Craft,68.13691437157924,27.326887650571138,Making / Craft / Food,,,,,,,,,,,,,
132-018-X,7,1,7,-16,Intermediate III,Metal,,,Artefacts,Craft,68.13715852,27.32673193853581,Making / Craft / Food,,,,,,,,,,,,,
132-020-X,7,4,50,-19.2,Intermediate III,Metal,,,Artefacts,Craft,68.13749372,27.32680897,Making / Craft / Food,,,,,,,,,,,,,
132-022-X,10,1,2,-17.8,Intermediate III,Metal,,,Artefacts,Craft,68.13695734039524,27.326673394270657,Making / Craft / Food,,,,,,,,,,,,,
132-023-X,7,5,66,-17,Intermediate III,Metal,,,Artefacts,Craft,68.13748123,27.32672203,Making / Craft / Food,,,,,,,,,,,,,
132-025-X,7,3,48,-14.5,Intermediate II,Metal,,,Artefacts,Craft,68.13738268,27.32681575,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_48/132-025-x.png,,,,,,,,,,,,
132-026-X,7,4,72,-16.5,Intermediate III,Metal,,,Artefacts,Craft,68.13749372,27.32680897,Making / Craft / Food,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_4/Room_72/132-026-x.png,,,,,,,,,,,,
132-027-X,9,3,,-16,Intermediate III,Metal,,,Artefacts,Craft,68.13723189893246,27.326929151802386,Making / Craft / Food,,,,,,,,,,,,,
132-028-X,7,9,20,-17,Intermediate III,Metal,,,Artefacts,Craft,68.13711358892812,27.32680866020456,Making / Craft / Food,,,,,,,,,,,,,
132-032-X,10,1,2,-17.8,Intermediate III,Metal,,,Artefacts,Craft,68.13695734039524,27.326673394270657,Making / Craft / Food,,,,,,,,,,,,,
134-004-X,10,0,5,0.9,[check data],Beads,,,Artefacts,Trade,68.13681853195092,27.326713129436506,Beauty / Affect,,,,,,,,,,,,,
134-021-X,10,0,2,2.7,[check data],Beads,,,Artefacts,Trade,68.13681853195092,27.326713129436506,Beauty / Affect,,,,,,,,,,,,,
136-002-X,7,4,69,-9.1,Late III,Beads,,,Artefacts,Trade,68.13749372,27.32680897,Beauty / Affect,,,,,,,,,,,,,
136-022-X,9,12,92,-6.3,Late II,Beads,,,Artefacts,Trade,68.13725408069455,27.32714321,Beauty / Affect,,,,,,,,,,,,,
136-023-X,9,6,36,-5.8,Late II,Beads,,,Artefacts,Trade,68.13691437157924,27.326887650571138,Beauty / Affect,,,,,,,,,,,,,
136-024-X,9,10,33,-9.3,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-029-X,9,3,29,-1.8,Late Ia,Beads,,,Artefacts,Trade,68.13723189893246,27.326929151802386,Beauty / Affect,,,,,,,,,,,,,
136-030-X,10,4,79,-7.4,Late III,Beads,,,Artefacts,Trade,68.13657194616044,27.32668986116248,Beauty / Affect,,,,,,,,,,,,,
136-046-X,9,10,81,-11.5,Intermediate I,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-047-X,9,8,19,-3.6,Late Ib,Beads,,,Artefacts,Trade,68.13686443,27.32711984250432,Beauty / Affect,,,,,,,,,,,,,
136-049-X,9,10,55,-5.6,Late II,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-054-X,4,0,,-8.7,Late III,Beads,,,Artefacts,Trade,68.13748153678563,27.32657154220549,Beauty / Affect,,,,,,,,,,,,,
136-055-X,7,3,52,-11.6,Intermediate I,Beads,,,Artefacts,Trade,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
136-056-X,7,1,13,-8.5,Late III,Beads,,,Artefacts,Trade,68.13715852,27.32673193853581,Beauty / Affect,,,,,,,,,,,,,
136-058-X,9,10,86,-8.1,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-060-X,7,1,19,-11.7,Intermediate I,Beads,,,Artefacts,Trade,68.13715852,27.32673193853581,Beauty / Affect,,,,,,,,,,,,,
136-064-X,7,3,51,-11.7,Intermediate I,Beads,,,Artefacts,Trade,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
136-065-X,7,3,51,-11.7,Intermediate I,Beads,,,Artefacts,Trade,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
136-067-X,9,10,82,-7.7,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-068-X,9,2,12,-3.7,Late Ib,Beads,,,Artefacts,Trade,68.13703904,27.32700430879081,Beauty / Affect,,,,,,,,,,,,,
136-070-X,9,10,55,-3.9,Late Ib,Personal Ornament,Ornament ( not determined),Shell. Flat shell disc with an incised design on one side only. ,Artefacts,Domestic,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-071-X,9,10,54,-7.3,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-073-X,7,3,44,-6,Late II,Beads,,,Artefacts,Trade,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
136-082-X,9,10,86,-6.5,Late II,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
136-088-X,7,3,47,-13.8,Intermediate II,Personal Ornament,Composite Bead,"One segment only of a composite bead which probably comprised some three or five parts in all when complete. Round in section. THe material is dark green, almost black, seprentine. ",Artefacts,Domestic,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
136-094-X,4,0,8,-18.4,Intermediate III,Personal Ornament,Bracelet (stoneware),Fragment. Dark grey throughout.,Artefacts,Domestic,68.13748153678563,27.32657154220549,Beauty / Affect,,,,,,,,,,,,,
136-098-X,9,9,87,-4.5,Late Ib,Personal Ornament,Bracelet,"Oval copper wire, ends slightly fined down. ",Artefacts,Domestic,68.13699991543639,27.32712846,Beauty / Affect,,,,,,,,,,,,,
137-015-X,7,3,53,-4.1,Late Ib,Weights And Measures,Barrel-shaped ,"Hard, greenish-black stone. Well made. ",Artefacts,Trade,68.13738268,27.32681575,Trade + currency / access,,,,,,,,,,,,,
137-017-X,9,1,34,-1.1,Late Ia,Beads,,,Artefacts,Trade,68.13725277565722,27.32701849991655,Beauty / Affect,,,,,,,,,,,,,
137-018-X,9,3,35,-6.8,Late II,Beads,,,Artefacts,Trade,68.13723189893246,27.326929151802386,Beauty / Affect,,,,,,,,,,,,,
137-020-X,9,2,8,-5.5,Late II,Beads,,,Artefacts,Trade,68.13703904,27.32700430879081,Beauty / Affect,,,,,,,,,,,,,
137-021-X,7,0,,-5.1,Late II,Beads,,,Artefacts,Trade,68.1373688,27.32672573,Beauty / Affect,,,,,,,,,,,,,
137-023-X,7,0,,-8.4,Late III,Beads,,,Artefacts,Trade,68.1373688,27.32672573,Beauty / Affect,,,,,,,,,,,,,
137-026-X,9,1,27,-4.9,Late Ib,Beads,,,Artefacts,Trade,68.13725277565722,27.32701849991655,Beauty / Affect,,,,,,,,,,,,,
137-030-X,9,4,2,-6.7,Late II,Beads,,,Artefacts,Trade,68.13696016573564,27.326984249612284,Beauty / Affect,,,,,,,,,,,,,
137-031-X,9,3,30,-4.6,Late Ib,Beads,,,Artefacts,Trade,68.13723189893246,27.326929151802386,Beauty / Affect,,,,,,,,,,,,,
137-033-X,7,3,43,-4.7,Late Ib,Beads,,,Artefacts,Trade,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
137-034-X,7,5,68,-6.9,Late II,Beads,,,Artefacts,Trade,68.13748123,27.32672203,Beauty / Affect,,,,,,,,,,,,,
137-038-X,9,2,12,-3.7,Late Ib,Beads,,,Artefacts,Trade,68.13703904,27.32700430879081,Beauty / Affect,,,,,,,,,,,,,
137-041-X,7,8,23,-4.4,Late Ib,Beads,,,Artefacts,Trade,68.13728907,27.326731644637857,Beauty / Affect,,,,,,,,,,,,,
137-042-X,9,8,15,-4.7,Late Ib,Beads,,,Artefacts,Trade,68.13686443,27.32711984250432,Beauty / Affect,,,,,,,,,,,,,
137-043-X,9,1,34,-4.7,Late Ib,Beads,,,Artefacts,Trade,68.13725277565722,27.32701849991655,Beauty / Affect,,,,,,,,,,,,,
137-044-X,9,7,17,-7.3,Late III,Beads,,,Artefacts,Trade,68.13684339292682,27.32681827002492,Beauty / Affect,,,,,,,,,,,,,
137-046-X,4,1,17,-9.1,Late III,Beads,,,Artefacts,Trade,,,Beauty / Affect,,,,,,,,,,,,,
137-049-X,7,2,89,-9.1,Late III,Beads,,,Artefacts,Trade,68.13726856032412,27.32683601680181,Beauty / Affect,,,,,,,,,,,,,
137-051-X,7,5,63,-7.3,Late III,Beads,,,Artefacts,Trade,68.13748123,27.32672203,Beauty / Affect,,,,,,,,,,,,,
137-052-X,7,5,63,-7.3,Late III,Beads,,,Artefacts,Trade,68.13748123,27.32672203,Beauty / Affect,,,,,,,,,,,,,
137-055-X,7,2,88,-8.6,Late III,Beads,,,Artefacts,Trade,68.13726856032412,27.32683601680181,Beauty / Affect,,,,,,,,,,,,,
137-057-X,7,2,80,-8.7,Late III,Beads,,,Artefacts,Trade,68.13726856032412,27.32683601680181,Beauty / Affect,,,,,,,,,,,,,
137-058-X,7,3,44,-6,Late II,Beads,,,Artefacts,Trade,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
137-065-X,7,8,53,-4.1,Late Ib,Beads,,,Artefacts,Trade,68.13728907,27.326731644637857,Beauty / Affect,,,,,,,,,,,,,
137-067-X,7,0,,-5.4,Late II,Beads,,,Artefacts,Trade,68.1373688,27.32672573,Beauty / Affect,,,,,,,,,,,,,
137-071-X,7,4,69,-9.1,Late III,Beads,,,Artefacts,Trade,68.13749372,27.32680897,Beauty / Affect,,,,,,,,,,,,,
137-074-X,7,0,,-5.1,Late II,Beads,,,Artefacts,Trade,68.1373688,27.32672573,Beauty / Affect,,,,,,,,,,,,,
137-075-X,7,2,89,-7.2,Late III,Beads,,,Artefacts,Trade,68.13726856032412,27.32683601680181,Beauty / Affect,,,,,,,,,,,,,
137-078-X,9,2,,-4.7,Late Ib,Beads,,,Artefacts,Trade,68.13703904,27.32700430879081,Beauty / Affect,,,,,,,,,,,,,
137-079-X,9,6,36,-5.8,Late II,Beads,,,Artefacts,Trade,68.13691437157924,27.326887650571138,Beauty / Affect,,,,,,,,,,,,,
137-081-X,4,0,,-8.7,Late III,Beads,,,Artefacts,Trade,68.13748153678563,27.32657154220549,Beauty / Affect,,,,,,,,,,,,,
137-083-X,9,1,34,-4.7,Late Ib,Beads,,,Artefacts,Trade,68.13725277565722,27.32701849991655,Beauty / Affect,,,,,,,,,,,,,
137-086-X,7,5,68,-6.9,Late II,Beads,,,Artefacts,Trade,68.13748123,27.32672203,Beauty / Affect,,,,,,,,,,,,,
137-087-X,7,9,31,-6.6,Late II,Beads,,,Artefacts,Trade,68.13711358892812,27.32680866020456,Beauty / Affect,,,,,,,,,,,,,
137-091-X,7,1,5,-8.1,Late III,Beads,,,Artefacts,Trade,68.13715852,27.32673193853581,Beauty / Affect,,,,,,,,,,,,,
137-092-X,7,7,,-7.5,Late III,Beads,,,Artefacts,Trade,68.13735250456675,27.326651737149003,Beauty / Affect,,,,,,,,,,,,,
137-093-X,7,5,54,-4.8,Late Ib,Beads,,,Artefacts,Trade,68.13748123,27.32672203,Beauty / Affect,,,,,,,,,,,,,
137-099-X,7,3,43,-4.4,Late Ib,Beads,,,Artefacts,Trade,68.13738268,27.32681575,Beauty / Affect,,,,,,,,,,,,,
137-103-X,7,1,9,-5.6,Late II,Beads,,,Artefacts,Trade,68.13715852,27.32673193853581,Beauty / Affect,,,,,,,,,,,,,
137-104-X,4,0,,-8.7,Late III,Beads,,,Artefacts,Trade,68.13748153678563,27.32657154220549,Beauty / Affect,,,,,,,,,,,,,
138-002-X,9,10,82,-7.7,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
138-003-X,9,10,54,-7.3,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
138-007-X,9,8,44,-3.5,Late Ib,Beads,,,Artefacts,Trade,68.13686443,27.32711984250432,Beauty / Affect,,,,,,,,,,,,,
138-008-X,9,10,86,-8.1,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
138-009-X,9,12,92,-6.2,Late II,Beads,,,Artefacts,Trade,68.13725408069455,27.32714321,Beauty / Affect,,,,,,,,,,,,,
138-010-X,9,10,55,-5.6,Late II,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
138-011-X,9,10,53,-9.3,Late III,Beads,,,Artefacts,Trade,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
138-018-X,9,10,86,-6.5,Late II,Personal Ornament,Ornament ( not determined),Faience; faint yellow glaze. Obverse rounded; reverse flat. ,Artefacts,Domestic,68.13711556472455,27.32711609513018,Beauty / Affect,,,,,,,,,,,,,
138-019-X,9,8,44,-3.3,Late Ib,Beads,,,Artefacts,Trade,68.13686443,27.32711984250432,Beauty / Affect,,,,,,,,,,,,,
138-021-X,4,0,4,-5.3,Late II,Beads,,,Artefacts,Trade,68.13748153678563,27.32657154220549,Beauty / Affect,,,,,,,,,,,,,
138-022-X,10,4,79,-7.4,Late III,Beads,,,Artefacts,Trade,68.13657194616044,27.32668986116248,Beauty / Affect,,,,,,,,,,,,,
138-023-X,7,5,62,-5,Late II,Beads,,,Artefacts,Trade,68.13748123,27.32672203,Beauty / Affect,,,,,,,,,,,,,
138-025-X,10,0,,-5.5,Late II,Beads,,,Artefacts,Trade,68.13681853195092,27.326713129436506,Beauty / Affect,,,,,,,,,,,,,
138-026-X,7,5,62,-5.3,Late II,Beads,,,Artefacts,Trade,68.13748123,27.32672203,Beauty / Affect,,,,,,,,,,,,,
138-027-X,9,3,29,-1.8,Late Ia,Beads,,,Artefacts,Trade,68.13723189893246,27.326929151802386,Beauty / Affect,,,,,,,,,,,,,
138-030-X,9,8,20,-7,Late III,Beads,,,Artefacts,Trade,68.13686443,27.32711984250432,Beauty / Affect,,,,,,,,,,,,,
138-032-A,9,7,17,-7.4,Late III,Beads,,,Artefacts,Trade,68.13684339292682,27.32681827002492,Beauty / Affect,,,,,,,,,,,,,
138-033-X,9,1,27,-3.5,Late Ib,Beads,,,Artefacts,Trade,68.13725277565722,27.32701849991655,Beauty / Affect,,,,,,,,,,,,,
138-034-X,9,8,19,-3.6,Late Ib,Beads,,,Artefacts,Trade,68.13686443,27.32711984250432,Beauty / Affect,,,,,,,,,,,,,
